412805,27.2000,128.3730,27.2500,128.4500
412815,27.2500,128.3730,27.3000,128.4500
412837,27.3500,128.5230,27.4000,129.0000
412847,27.4000,128.5230,27.4500,129.0000
412857,27.4500,128.5230,27.5000,129.0000
412861,27.5000,128.0730,27.5500,128.1500
412867,27.5000,128.5230,27.5500,129.0000
412877,27.5500,128.5230,28.0000,129.0000
412940,27.4000,129.0000,27.4500,129.0730
412950,27.4500,129.0000,27.5000,129.0730
412972,27.5500,129.1500,28.0000,129.2230
414211,27.2500,142.0730,27.3000,142.1500
414221,27.3000,142.0730,27.3500,142.1500
414231,27.3500,142.0730,27.4000,142.1500
414240,27.4000,142.0000,27.4500,142.0730
414241,27.4000,142.0730,27.4500,142.1500
422901,28.0000,129.0730,28.0500,129.1500
422902,28.0000,129.1500,28.0500,129.2230
422911,28.0500,129.0730,28.1000,129.1500
422912,28.0500,129.1500,28.1000,129.2230
422913,28.0500,129.2230,28.1000,129.3000
422921,28.1000,129.0730,28.1500,129.1500
422922,28.1000,129.1500,28.1500,129.2230
422923,28.1000,129.2230,28.1500,129.3000
422931,28.1500,129.0730,28.2000,129.1500
422932,28.1500,129.1500,28.2000,129.2230
422933,28.1500,129.2230,28.2000,129.3000
422934,28.1500,129.3000,28.2000,129.3730
422937,28.1500,129.5230,28.2000,130.0000
422942,28.2000,129.1500,28.2500,129.2230
422943,28.2000,129.2230,28.2500,129.3000
422944,28.2000,129.3000,28.2500,129.3730
422945,28.2000,129.3730,28.2500,129.4500
422947,28.2000,129.5230,28.2500,130.0000
422954,28.2500,129.3000,28.3000,129.3730
422955,28.2500,129.3730,28.3000,129.4500
422965,28.3000,129.3730,28.3500,129.4500
423030,28.1500,130.0000,28.2000,130.0730
423040,28.2000,130.0000,28.2500,130.0730
432817,28.4500,128.5230,28.5000,129.0000
432827,28.5000,128.5230,28.5500,129.0000
432910,28.4500,129.0000,28.5000,129.0730
432920,28.5000,129.0000,28.5500,129.0730
432951,29.0500,129.0730,29.1000,129.1500
432962,29.1000,129.1500,29.1500,129.2230
442914,29.2500,129.3000,29.3000,129.3730
442935,29.3500,129.3730,29.4000,129.4500
442944,29.4000,129.3000,29.4500,129.3730
442945,29.4000,129.3730,29.4500,129.4500
442956,29.4500,129.4500,29.5000,129.5230
442957,29.4500,129.5230,29.5000,130.0000
442964,29.5000,129.3000,29.5500,129.3730
442966,29.5000,129.4500,29.5500,129.5230
442967,29.5000,129.5230,29.5500,130.0000
442977,29.5500,129.5230,30.0000,130.0000
444052,29.4500,140.1500,29.5000,140.2230
452907,30.0000,129.5230,30.0500,130.0000
453000,30.0000,130.0000,30.0500,130.0730
453023,30.1000,130.2230,30.1500,130.3000
453024,30.1000,130.3000,30.1500,130.3730
453033,30.1500,130.2230,30.2000,130.3000
453034,30.1500,130.3000,30.2000,130.3730
453035,30.1500,130.3730,30.2000,130.4500
453043,30.2000,130.2230,30.2500,130.3000
453044,30.2000,130.3000,30.2500,130.3730
453045,30.2000,130.3730,30.2500,130.4500
453046,30.2000,130.4500,30.2500,130.5230
453047,30.2000,130.5230,30.2500,131.0000
453051,30.2500,130.0730,30.3000,130.1500
453052,30.2500,130.1500,30.3000,130.2230
453053,30.2500,130.2230,30.3000,130.3000
453054,30.2500,130.3000,30.3000,130.3730
453056,30.2500,130.4500,30.3000,130.5230
453057,30.2500,130.5230,30.3000,131.0000
453067,30.3000,130.5230,30.3500,131.0000
453077,30.3500,130.5230,30.4000,131.0000
453160,30.3000,131.0000,30.3500,131.0730
453170,30.3500,131.0000,30.4000,131.0730
454052,30.2500,140.1500,30.3000,140.2230
462913,30.4500,129.2230,30.5000,129.3000
462917,30.4500,129.5230,30.5000,130.0000
462923,30.5000,129.2230,30.5500,129.3000
462927,30.5000,129.5230,30.5500,130.0000
462953,31.0500,129.2230,31.1000,129.3000
462963,31.1000,129.2230,31.1500,129.3000
462975,31.1500,129.3730,31.2000,129.4500
463006,30.4000,130.4500,30.4500,130.5230
463007,30.4000,130.5230,30.4500,131.0000
463010,30.4500,130.0000,30.5000,130.0730
463012,30.4500,130.1500,30.5000,130.2230
463013,30.4500,130.2230,30.5000,130.3000
463016,30.4500,130.4500,30.5000,130.5230
463035,30.5500,130.3730,31.0000,130.4500
463045,31.0000,130.3730,31.0500,130.4500
463046,31.0000,130.4500,31.0500,130.5230
463054,31.0500,130.3000,31.1000,130.3730
463055,31.0500,130.3730,31.1000,130.4500
463056,31.0500,130.4500,31.1000,130.5230
463057,31.0500,130.5230,31.1000,131.0000
463061,31.1000,130.0730,31.1500,130.1500
463062,31.1000,130.1500,31.1500,130.2230
463063,31.1000,130.2230,31.1500,130.3000
463064,31.1000,130.3000,31.1500,130.3730
463065,31.1000,130.3730,31.1500,130.4500
463066,31.1000,130.4500,31.1500,130.5230
463067,31.1000,130.5230,31.1500,131.0000
463071,31.1500,130.0730,31.2000,130.1500
463072,31.1500,130.1500,31.2000,130.2230
463073,31.1500,130.2230,31.2000,130.3000
463074,31.1500,130.3000,31.2000,130.3730
463075,31.1500,130.3730,31.2000,130.4500
463076,31.1500,130.4500,31.2000,130.5230
463077,31.1500,130.5230,31.2000,131.0000
463100,30.4000,131.0000,30.4500,131.0730
463110,30.4500,131.0000,30.5000,131.0730
463120,30.5000,131.0000,30.5500,131.0730
463160,31.1000,131.0000,31.1500,131.0730
463170,31.1500,131.0000,31.2000,131.0730
463171,31.1500,131.0730,31.2000,131.1500
472872,31.5500,128.1500,32.0000,128.2230
472915,31.2500,129.3730,31.3000,129.4500
472935,31.3500,129.3730,31.4000,129.4500
472945,31.4000,129.3730,31.4500,129.4500
472946,31.4000,129.4500,31.4500,129.5230
472956,31.4500,129.4500,31.5000,129.5230
472957,31.4500,129.5230,31.5000,130.0000
472966,31.5000,129.4500,31.5500,129.5230
472967,31.5000,129.5230,31.5500,130.0000
473000,31.2000,130.0000,31.2500,130.0730
473001,31.2000,130.0730,31.2500,130.1500
473002,31.2000,130.1500,31.2500,130.2230
473003,31.2000,130.2230,31.2500,130.3000
473004,31.2000,130.3000,31.2500,130.3730
473006,31.2000,130.4500,31.2500,130.5230
473007,31.2000,130.5230,31.2500,131.0000
473010,31.2500,130.0000,31.3000,130.0730
473011,31.2500,130.0730,31.3000,130.1500
473012,31.2500,130.1500,31.3000,130.2230
473013,31.2500,130.2230,31.3000,130.3000
473014,31.2500,130.3000,31.3000,130.3730
473015,31.2500,130.3730,31.3000,130.4500
473016,31.2500,130.4500,31.3000,130.5230
473017,31.2500,130.5230,31.3000,131.0000
473021,31.3000,130.0730,31.3500,130.1500
473022,31.3000,130.1500,31.3500,130.2230
473023,31.3000,130.2230,31.3500,130.3000
473024,31.3000,130.3000,31.3500,130.3730
473025,31.3000,130.3730,31.3500,130.4500
473026,31.3000,130.4500,31.3500,130.5230
473027,31.3000,130.5230,31.3500,131.0000
473032,31.3500,130.1500,31.4000,130.2230
473033,31.3500,130.2230,31.4000,130.3000
473034,31.3500,130.3000,31.4000,130.3730
473035,31.3500,130.3730,31.4000,130.4500
473036,31.3500,130.4500,31.4000,130.5230
473037,31.3500,130.5230,31.4000,131.0000
473041,31.4000,130.0730,31.4500,130.1500
473042,31.4000,130.1500,31.4500,130.2230
473043,31.4000,130.2230,31.4500,130.3000
473044,31.4000,130.3000,31.4500,130.3730
473045,31.4000,130.3730,31.4500,130.4500
473046,31.4000,130.4500,31.4500,130.5230
473047,31.4000,130.5230,31.4500,131.0000
473051,31.4500,130.0730,31.5000,130.1500
473052,31.4500,130.1500,31.5000,130.2230
473053,31.4500,130.2230,31.5000,130.3000
473054,31.4500,130.3000,31.5000,130.3730
473055,31.4500,130.3730,31.5000,130.4500
473056,31.4500,130.4500,31.5000,130.5230
473057,31.4500,130.5230,31.5000,131.0000
473060,31.5000,130.0000,31.5500,130.0730
473061,31.5000,130.0730,31.5500,130.1500
473062,31.5000,130.1500,31.5500,130.2230
473063,31.5000,130.2230,31.5500,130.3000
473064,31.5000,130.3000,31.5500,130.3730
473065,31.5000,130.3730,31.5500,130.4500
473066,31.5000,130.4500,31.5500,130.5230
473067,31.5000,130.5230,31.5500,131.0000
473071,31.5500,130.0730,32.0000,130.1500
473072,31.5500,130.1500,32.0000,130.2230
473073,31.5500,130.2230,32.0000,130.3000
473074,31.5500,130.3000,32.0000,130.3730
473075,31.5500,130.3730,32.0000,130.4500
473076,31.5500,130.4500,32.0000,130.5230
473077,31.5500,130.5230,32.0000,131.0000
473100,31.2000,131.0000,31.2500,131.0730
473101,31.2000,131.0730,31.2500,131.1500
473102,31.2000,131.1500,31.2500,131.2230
473110,31.2500,131.0000,31.3000,131.0730
473111,31.2500,131.0730,31.3000,131.1500
473112,31.2500,131.1500,31.3000,131.2230
473113,31.2500,131.2230,31.3000,131.3000
473120,31.3000,131.0000,31.3500,131.0730
473121,31.3000,131.0730,31.3500,131.1500
473122,31.3000,131.1500,31.3500,131.2230
473123,31.3000,131.2230,31.3500,131.3000
473130,31.3500,131.0000,31.4000,131.0730
473131,31.3500,131.0730,31.4000,131.1500
473132,31.3500,131.1500,31.4000,131.2230
473133,31.3500,131.2230,31.4000,131.3000
473140,31.4000,131.0000,31.4500,131.0730
473141,31.4000,131.0730,31.4500,131.1500
473142,31.4000,131.1500,31.4500,131.2230
473143,31.4000,131.2230,31.4500,131.3000
473150,31.4500,131.0000,31.5000,131.0730
473151,31.4500,131.0730,31.5000,131.1500
473152,31.4500,131.1500,31.5000,131.2230
473153,31.4500,131.2230,31.5000,131.3000
473160,31.5000,131.0000,31.5500,131.0730
473161,31.5000,131.0730,31.5500,131.1500
473162,31.5000,131.1500,31.5500,131.2230
473163,31.5000,131.2230,31.5500,131.3000
473170,31.5500,131.0000,32.0000,131.0730
473171,31.5500,131.0730,32.0000,131.1500
473172,31.5500,131.1500,32.0000,131.2230
473173,31.5500,131.2230,32.0000,131.3000
473967,31.5000,139.5230,31.5500,140.0000
474010,31.2500,140.0000,31.3000,140.0730
482802,32.0000,128.1500,32.0500,128.2230
482803,32.0000,128.2230,32.0500,128.3000
482820,32.1000,128.0000,32.1500,128.0730
482865,32.3000,128.3730,32.3500,128.4500
482866,32.3000,128.4500,32.3500,128.5230
482867,32.3000,128.5230,32.3500,129.0000
482874,32.3500,128.3000,32.4000,128.3730
482875,32.3500,128.3730,32.4000,128.4500
482876,32.3500,128.4500,32.4000,128.5230
482877,32.3500,128.5230,32.4000,129.0000
482917,32.0500,129.5230,32.1000,130.0000
482927,32.1000,129.5230,32.1500,130.0000
482937,32.1500,129.5230,32.2000,130.0000
482947,32.2000,129.5230,32.2500,130.0000
482965,32.3000,129.3730,32.3500,129.4500
482966,32.3000,129.4500,32.3500,129.5230
482975,32.3500,129.3730,32.4000,129.4500
482976,32.3500,129.4500,32.4000,129.5230
482977,32.3500,129.5230,32.4000,130.0000
483001,32.0000,130.0730,32.0500,130.1500
483002,32.0000,130.1500,32.0500,130.2230
483003,32.0000,130.2230,32.0500,130.3000
483004,32.0000,130.3000,32.0500,130.3730
483005,32.0000,130.3730,32.0500,130.4500
483006,32.0000,130.4500,32.0500,130.5230
483007,32.0000,130.5230,32.0500,131.0000
483010,32.0500,130.0000,32.1000,130.0730
483011,32.0500,130.0730,32.1000,130.1500
483012,32.0500,130.1500,32.1000,130.2230
483013,32.0500,130.2230,32.1000,130.3000
483014,32.0500,130.3000,32.1000,130.3730
483015,32.0500,130.3730,32.1000,130.4500
483016,32.0500,130.4500,32.1000,130.5230
483017,32.0500,130.5230,32.1000,131.0000
483020,32.1000,130.0000,32.1500,130.0730
483021,32.1000,130.0730,32.1500,130.1500
483022,32.1000,130.1500,32.1500,130.2230
483023,32.1000,130.2230,32.1500,130.3000
483024,32.1000,130.3000,32.1500,130.3730
483025,32.1000,130.3730,32.1500,130.4500
483026,32.1000,130.4500,32.1500,130.5230
483027,32.1000,130.5230,32.1500,131.0000
483030,32.1500,130.0000,32.2000,130.0730
483031,32.1500,130.0730,32.2000,130.1500
483032,32.1500,130.1500,32.2000,130.2230
483033,32.1500,130.2230,32.2000,130.3000
483034,32.1500,130.3000,32.2000,130.3730
483035,32.1500,130.3730,32.2000,130.4500
483036,32.1500,130.4500,32.2000,130.5230
483037,32.1500,130.5230,32.2000,131.0000
483040,32.2000,130.0000,32.2500,130.0730
483041,32.2000,130.0730,32.2500,130.1500
483042,32.2000,130.1500,32.2500,130.2230
483043,32.2000,130.2230,32.2500,130.3000
483044,32.2000,130.3000,32.2500,130.3730
483045,32.2000,130.3730,32.2500,130.4500
483046,32.2000,130.4500,32.2500,130.5230
483047,32.2000,130.5230,32.2500,131.0000
483050,32.2500,130.0000,32.3000,130.0730
483051,32.2500,130.0730,32.3000,130.1500
483052,32.2500,130.1500,32.3000,130.2230
483053,32.2500,130.2230,32.3000,130.3000
483054,32.2500,130.3000,32.3000,130.3730
483055,32.2500,130.3730,32.3000,130.4500
483056,32.2500,130.4500,32.3000,130.5230
483057,32.2500,130.5230,32.3000,131.0000
483060,32.3000,130.0000,32.3500,130.0730
483061,32.3000,130.0730,32.3500,130.1500
483062,32.3000,130.1500,32.3500,130.2230
483063,32.3000,130.2230,32.3500,130.3000
483064,32.3000,130.3000,32.3500,130.3730
483065,32.3000,130.3730,32.3500,130.4500
483066,32.3000,130.4500,32.3500,130.5230
483067,32.3000,130.5230,32.3500,131.0000
483071,32.3500,130.0730,32.4000,130.1500
483072,32.3500,130.1500,32.4000,130.2230
483073,32.3500,130.2230,32.4000,130.3000
483074,32.3500,130.3000,32.4000,130.3730
483075,32.3500,130.3730,32.4000,130.4500
483076,32.3500,130.4500,32.4000,130.5230
483077,32.3500,130.5230,32.4000,131.0000
483100,32.0000,131.0000,32.0500,131.0730
483101,32.0000,131.0730,32.0500,131.1500
483102,32.0000,131.1500,32.0500,131.2230
483103,32.0000,131.2230,32.0500,131.3000
483104,32.0000,131.3000,32.0500,131.3730
483110,32.0500,131.0000,32.1000,131.0730
483111,32.0500,131.0730,32.1000,131.1500
483112,32.0500,131.1500,32.1000,131.2230
483113,32.0500,131.2230,32.1000,131.3000
483114,32.0500,131.3000,32.1000,131.3730
483120,32.1000,131.0000,32.1500,131.0730
483121,32.1000,131.0730,32.1500,131.1500
483122,32.1000,131.1500,32.1500,131.2230
483123,32.1000,131.2230,32.1500,131.3000
483124,32.1000,131.3000,32.1500,131.3730
483130,32.1500,131.0000,32.2000,131.0730
483131,32.1500,131.0730,32.2000,131.1500
483132,32.1500,131.1500,32.2000,131.2230
483133,32.1500,131.2230,32.2000,131.3000
483134,32.1500,131.3000,32.2000,131.3730
483135,32.1500,131.3730,32.2000,131.4500
483140,32.2000,131.0000,32.2500,131.0730
483141,32.2000,131.0730,32.2500,131.1500
483142,32.2000,131.1500,32.2500,131.2230
483143,32.2000,131.2230,32.2500,131.3000
483144,32.2000,131.3000,32.2500,131.3730
483145,32.2000,131.3730,32.2500,131.4500
483150,32.2500,131.0000,32.3000,131.0730
483151,32.2500,131.0730,32.3000,131.1500
483152,32.2500,131.1500,32.3000,131.2230
483153,32.2500,131.2230,32.3000,131.3000
483154,32.2500,131.3000,32.3000,131.3730
483155,32.2500,131.3730,32.3000,131.4500
483160,32.3000,131.0000,32.3500,131.0730
483161,32.3000,131.0730,32.3500,131.1500
483162,32.3000,131.1500,32.3500,131.2230
483163,32.3000,131.2230,32.3500,131.3000
483164,32.3000,131.3000,32.3500,131.3730
483165,32.3000,131.3730,32.3500,131.4500
483170,32.3500,131.0000,32.4000,131.0730
483171,32.3500,131.0730,32.4000,131.1500
483172,32.3500,131.1500,32.4000,131.2230
483173,32.3500,131.2230,32.4000,131.3000
483174,32.3500,131.3000,32.4000,131.3730
483175,32.3500,131.3730,32.4000,131.4500
483176,32.3500,131.4500,32.4000,131.5230
483956,32.2500,139.4500,32.3000,139.5230
492804,32.4000,128.3000,32.4500,128.3730
492805,32.4000,128.3730,32.4500,128.4500
492806,32.4000,128.4500,32.4500,128.5230
492807,32.4000,128.5230,32.4500,129.0000
492815,32.4500,128.3730,32.5000,128.4500
492816,32.4500,128.4500,32.5000,128.5230
492817,32.4500,128.5230,32.5000,129.0000
492826,32.5000,128.4500,32.5500,128.5230
492827,32.5000,128.5230,32.5500,129.0000
492837,32.5500,128.5230,33.0000,129.0000
492857,33.0500,128.5230,33.1000,129.0000
492866,33.1000,128.4500,33.1500,128.5230
492867,33.1000,128.5230,33.1500,129.0000
492906,32.4000,129.4500,32.4500,129.5230
492907,32.4000,129.5230,32.4500,130.0000
492910,32.4500,129.0000,32.5000,129.0730
492915,32.4500,129.3730,32.5000,129.4500
492916,32.4500,129.4500,32.5000,129.5230
492917,32.4500,129.5230,32.5000,130.0000
492920,32.5000,129.0000,32.5500,129.0730
492924,32.5000,129.3000,32.5500,129.3730
492925,32.5000,129.3730,32.5500,129.4500
492926,32.5000,129.4500,32.5500,129.5230
492927,32.5000,129.5230,32.5500,130.0000
492930,32.5500,129.0000,33.0000,129.0730
492931,32.5500,129.0730,33.0000,129.1500
492932,32.5500,129.1500,33.0000,129.2230
492934,32.5500,129.3000,33.0000,129.3730
492935,32.5500,129.3730,33.0000,129.4500
492936,32.5500,129.4500,33.0000,129.5230
492937,32.5500,129.5230,33.0000,130.0000
492940,33.0000,129.0000,33.0500,129.0730
492941,33.0000,129.0730,33.0500,129.1500
492942,33.0000,129.1500,33.0500,129.2230
492943,33.0000,129.2230,33.0500,129.3000
492944,33.0000,129.3000,33.0500,129.3730
492945,33.0000,129.3730,33.0500,129.4500
492946,33.0000,129.4500,33.0500,129.5230
492947,33.0000,129.5230,33.0500,130.0000
492950,33.0500,129.0000,33.1000,129.0730
492951,33.0500,129.0730,33.1000,129.1500
492953,33.0500,129.2230,33.1000,129.3000
492954,33.0500,129.3000,33.1000,129.3730
492955,33.0500,129.3730,33.1000,129.4500
492956,33.0500,129.4500,33.1000,129.5230
492957,33.0500,129.5230,33.1000,130.0000
492960,33.1000,129.0000,33.1500,129.0730
492961,33.1000,129.0730,33.1500,129.1500
492962,33.1000,129.1500,33.1500,129.2230
492963,33.1000,129.2230,33.1500,129.3000
492964,33.1000,129.3000,33.1500,129.3730
492965,33.1000,129.3730,33.1500,129.4500
492966,33.1000,129.4500,33.1500,129.5230
492967,33.1000,129.5230,33.1500,130.0000
492970,33.1500,129.0000,33.2000,129.0730
492971,33.1500,129.0730,33.2000,129.1500
492972,33.1500,129.1500,33.2000,129.2230
492973,33.1500,129.2230,33.2000,129.3000
492974,33.1500,129.3000,33.2000,129.3730
492975,33.1500,129.3730,33.2000,129.4500
492976,33.1500,129.4500,33.2000,129.5230
492977,33.1500,129.5230,33.2000,130.0000
493001,32.4000,130.0730,32.4500,130.1500
493002,32.4000,130.1500,32.4500,130.2230
493003,32.4000,130.2230,32.4500,130.3000
493004,32.4000,130.3000,32.4500,130.3730
493005,32.4000,130.3730,32.4500,130.4500
493006,32.4000,130.4500,32.4500,130.5230
493007,32.4000,130.5230,32.4500,131.0000
493010,32.4500,130.0000,32.5000,130.0730
493011,32.4500,130.0730,32.5000,130.1500
493012,32.4500,130.1500,32.5000,130.2230
493013,32.4500,130.2230,32.5000,130.3000
493014,32.4500,130.3000,32.5000,130.3730
493015,32.4500,130.3730,32.5000,130.4500
493016,32.4500,130.4500,32.5000,130.5230
493017,32.4500,130.5230,32.5000,131.0000
493020,32.5000,130.0000,32.5500,130.0730
493021,32.5000,130.0730,32.5500,130.1500
493022,32.5000,130.1500,32.5500,130.2230
493023,32.5000,130.2230,32.5500,130.3000
493024,32.5000,130.3000,32.5500,130.3730
493025,32.5000,130.3730,32.5500,130.4500
493026,32.5000,130.4500,32.5500,130.5230
493027,32.5000,130.5230,32.5500,131.0000
493030,32.5500,130.0000,33.0000,130.0730
493031,32.5500,130.0730,33.0000,130.1500
493033,32.5500,130.2230,33.0000,130.3000
493034,32.5500,130.3000,33.0000,130.3730
493035,32.5500,130.3730,33.0000,130.4500
493036,32.5500,130.4500,33.0000,130.5230
493037,32.5500,130.5230,33.0000,131.0000
493040,33.0000,130.0000,33.0500,130.0730
493041,33.0000,130.0730,33.0500,130.1500
493042,33.0000,130.1500,33.0500,130.2230
493043,33.0000,130.2230,33.0500,130.3000
493044,33.0000,130.3000,33.0500,130.3730
493045,33.0000,130.3730,33.0500,130.4500
493046,33.0000,130.4500,33.0500,130.5230
493047,33.0000,130.5230,33.0500,131.0000
493050,33.0500,130.0000,33.1000,130.0730
493051,33.0500,130.0730,33.1000,130.1500
493052,33.0500,130.1500,33.1000,130.2230
493053,33.0500,130.2230,33.1000,130.3000
493054,33.0500,130.3000,33.1000,130.3730
493055,33.0500,130.3730,33.1000,130.4500
493056,33.0500,130.4500,33.1000,130.5230
493057,33.0500,130.5230,33.1000,131.0000
493060,33.1000,130.0000,33.1500,130.0730
493061,33.1000,130.0730,33.1500,130.1500
493062,33.1000,130.1500,33.1500,130.2230
493063,33.1000,130.2230,33.1500,130.3000
493064,33.1000,130.3000,33.1500,130.3730
493065,33.1000,130.3730,33.1500,130.4500
493066,33.1000,130.4500,33.1500,130.5230
493067,33.1000,130.5230,33.1500,131.0000
493070,33.1500,130.0000,33.2000,130.0730
493071,33.1500,130.0730,33.2000,130.1500
493072,33.1500,130.1500,33.2000,130.2230
493073,33.1500,130.2230,33.2000,130.3000
493074,33.1500,130.3000,33.2000,130.3730
493075,33.1500,130.3730,33.2000,130.4500
493076,33.1500,130.4500,33.2000,130.5230
493077,33.1500,130.5230,33.2000,131.0000
493100,32.4000,131.0000,32.4500,131.0730
493101,32.4000,131.0730,32.4500,131.1500
493102,32.4000,131.1500,32.4500,131.2230
493103,32.4000,131.2230,32.4500,131.3000
493104,32.4000,131.3000,32.4500,131.3730
493105,32.4000,131.3730,32.4500,131.4500
